OrderID_SK,ProductID_SK,CustomerID_SK,LocationID_SK,DateID_SK,Sales,Quantity,Discount,Profit,unit_price
1996,517,296,95,283,191.976,3,0.2,19.1976,63.992
1996,934,296,95,283,274.77,9,0.0,126.3942,30.529999999999998
1996,1531,296,95,283,70.56,6,0.0,23.9904,11.76
1997,515,536,95,609,204.85,5,0.0,57.358,40.97
1998,786,689,33,789,9.156,3,0.8,-13.734,3.052
1999,811,728,156,209,23.992,2,0.8,-62.3792,11.996
2000,983,723,46,748,80.88,3,0.0,39.6312,26.959999999999997
2000,877,723,46,748,599.9,10,0.0,191.968,59.989999999999995
2001,738,655,165,93,276.69,3,0.0,49.8042,92.23
2001,269,655,165,93,172.764,2,0.1,32.6332,86.382
2002,1274,417,64,412,4.224,3,0.2,1.4784,1.4080000000000001
2002,1169,417,64,412,409.272,2,0.4,-81.8544,204.636
2002,1622,417,64,412,55.44,11,0.2,18.018,5.04
2002,1222,417,64,412,20.928,4,0.2,6.8016,5.232
2002,459,417,64,412,1801.632,6,0.2,-337.806,300.272
2002,824,417,64,412,67.176,1,0.4,-20.1528,67.176
2003,766,214,27,157,646.2,5,0.2,-8.0775,129.24
2004,715,63,233,313,72.744,7,0.2,-15.4581,10.392
2004,468,63,233,313,572.16,3,0.2,35.76,190.72
2005,722,191,27,475,68.112,3,0.2,17.8794,22.703999999999997
2006,1125,689,60,15,25.032,3,0.2,7.8225,8.344
2007,1234,421,106,613,39.992,1,0.2,7.4985,39.992
2008,1623,659,5,671,20.016,9,0.2,1.7514,2.2239999999999998
2008,1563,659,5,671,3.104,1,0.2,0.3492,3.104
2009,1015,176,44,302,7.52,5,0.2,1.41,1.504
2009,1006,176,44,302,10.272,3,0.2,0.8988,3.424
2009,1141,176,44,302,47.808,12,0.2,15.5376,3.984
2009,1624,176,44,302,978.84,9,0.2,110.1195,108.76
2010,348,600,177,771,13.14,9,0.8,-21.681,1.46
2010,1096,600,177,771,10.024,4,0.8,-16.5396,2.506
2010,1122,600,177,771,156.3728,2,0.32,-52.8908,78.1864
2011,616,473,304,402,999.98,2,0.0,449.991,499.99
2012,1547,650,473,497,821.94,6,0.0,213.7044,136.99
2013,569,730,474,941,220.064,4,0.2,55.016,55.016
2013,1061,730,474,941,339.136,4,0.2,0.0,84.784
2014,654,417,199,547,7.04,2,0.0,3.3088,3.52
2014,243,417,199,547,5.04,4,0.0,0.2016,1.26
2014,969,417,199,547,116.28,3,0.0,56.9772,38.76
2015,126,202,223,380,47.976,3,0.2,4.7976,15.991999999999999
2016,1306,723,300,478,60.048,9,0.2,22.518,6.672000000000001
2016,1596,723,300,478,5.022,1,0.7,-3.5154,5.022
2017,570,638,68,93,182.994,3,0.8,-320.2395,60.998
2017,1451,638,68,93,10.272,3,0.2,3.21,3.424
2018,45,657,52,211,7.857,3,0.7,-6.0237,2.619
2019,8,19,379,579,302.384,2,0.2,30.2384,151.192
2019,45,19,379,579,20.952,3,0.2,7.0713,6.984000000000001
2019,186,19,379,579,11.784,3,0.2,3.9771,3.9280000000000004
2020,1625,24,237,711,638.82,9,0.0,172.4814,70.98
2021,489,534,46,179,20.7,2,0.0,9.936,10.35
2021,504,534,46,179,10.95,3,0.0,3.285,3.65
2021,571,534,46,179,14.352,3,0.2,4.6644,4.784
2022,943,623,76,942,221.024,2,0.2,-55.256,110.512
2023,201,148,203,253,3080.0,7,0.0,1416.8,440.0
2023,1236,148,203,253,79.96,4,0.0,18.3908,19.99
2023,1603,148,203,253,587.97,3,0.0,170.5113,195.99
2024,975,184,40,866,32.4,5,0.0,15.552,6.4799999999999995
2024,460,184,40,866,404.9,5,0.0,16.196,80.97999999999999
2024,1626,184,40,866,9449.95,5,0.0,4630.4755,1889.9900000000002
2024,626,184,40,866,12.94,2,0.0,6.47,6.47
2025,1627,234,15,250,2.264,1,0.8,-5.2072,2.264
2025,1109,234,15,250,0.444,1,0.8,-1.11,0.444
2025,1265,234,15,250,146.176,8,0.2,47.5072,18.272
2026,741,47,11,203,15.92,2,0.0,7.0048,7.96
2027,885,272,189,784,159.96,5,0.2,17.9955,31.992
2027,481,272,189,784,13.76,2,0.2,4.644,6.88
2028,829,733,17,251,4.312,2,0.8,-6.8992,2.156
2029,701,508,165,68,13.96,2,0.0,0.2792,6.98
2029,1480,508,165,68,27.414,3,0.4,-14.1639,9.138
2030,688,394,84,708,73.98,2,0.0,19.9746,36.99
2030,1628,394,84,708,160.98,1,0.0,20.9274,160.98
2030,1216,394,84,708,17.34,3,0.0,8.4966,5.78
2030,837,394,84,708,3.28,1,0.0,0.9512,3.28
2031,1140,545,15,943,8.856,3,0.2,2.9889,2.952
2031,985,545,15,943,158.376,3,0.2,13.8579,52.792
2032,570,550,60,391,1219.96,5,0.2,381.2375,243.99200000000002
2033,923,359,2,28,3.168,2,0.2,0.99,1.584
2033,511,359,2,28,19.44,3,0.0,9.3312,6.48
2033,392,359,2,28,454.86,7,0.0,54.5832,64.98
2033,277,359,2,28,91.392,8,0.2,29.7024,11.424
2034,1629,463,75,508,19.04,4,0.2,-1.428,4.76
2035,911,222,6,944,37.44,6,0.0,16.848,6.239999999999999
2035,1352,222,6,944,37.59,3,0.0,17.6673,12.530000000000001
2035,1527,222,6,944,26.032,2,0.2,9.4366,13.016
2036,361,411,290,219,35.91,3,0.0,9.6957,11.969999999999999
2037,768,208,134,945,91.032,3,0.2,-2.2758,30.343999999999998
2038,1584,48,102,637,54.66,6,0.0,18.0378,9.11
2039,769,253,44,112,67.344,6,0.2,7.5762,11.223999999999998
2039,1630,253,44,112,2624.985,3,0.5,-944.9946,874.995
2040,1550,158,6,369,73.28,4,0.0,21.2512,18.32
2041,498,449,37,729,14.48,5,0.8,-23.892,2.896
2042,812,42,475,741,11.952,3,0.2,4.0338,3.984
2042,220,42,475,741,15.552,3,0.2,5.6376,5.184
2043,660,75,337,79,45.0,9,0.0,21.6,5.0
2043,381,75,337,79,209.97,3,0.0,90.2871,69.99
2044,913,392,2,281,112.12,5,0.2,42.045,22.424
2044,907,392,2,281,1575.14,7,0.0,204.7682,225.02
2045,295,733,213,124,25.06,7,0.0,12.53,3.5799999999999996
2046,69,471,476,946,6.924,6,0.8,-10.386,1.1540000000000001
2047,231,268,75,97,37.392,3,0.2,2.337,12.464
2047,1614,268,75,97,79.12,5,0.2,13.846,15.824000000000002
2048,166,197,477,901,18.9,3,0.0,8.694,6.3
2049,1207,582,374,947,57.42,9,0.0,26.4132,6.38
2050,854,259,95,290,12.74,7,0.0,5.733,1.82
2050,1631,259,95,290,8.82,3,0.0,2.3814,2.94
2050,84,259,95,290,120.784,1,0.2,-13.5882,120.784
2051,217,600,265,110,322.59,3,0.0,64.518,107.52999999999999
2052,1527,714,111,437,9.762,3,0.8,-15.1311,3.254
2052,457,714,111,437,13.72,1,0.2,1.2005,13.72
2052,1616,714,111,437,55.2,1,0.2,-2.07,55.2
2052,872,714,111,437,259.136,4,0.2,-58.3056,64.784
2053,149,91,64,211,29.24,5,0.2,9.8685,5.848
2053,935,91,64,211,15.552,3,0.2,5.4432,5.184
2053,30,91,64,211,4.896,3,0.2,1.6524,1.632
2054,133,173,49,724,38.088,4,0.7,-27.9312,9.522
2054,745,173,49,724,2.808,3,0.7,-1.9656,0.9359999999999999
2055,1049,574,12,902,47.984,2,0.2,0.5998,23.992
2055,498,574,12,902,26.064,6,0.7,-19.9824,4.344
2056,1222,417,27,302,15.696,3,0.2,5.1012,5.232
2057,19,276,113,948,12.84,3,0.0,3.7236,4.28
2058,1401,734,46,305,539.97,3,0.0,134.9925,179.99
2058,1012,734,46,305,22.58,2,0.0,5.8708,11.29
2059,618,213,355,949,16.52,4,0.0,7.5992,4.13
2059,1189,213,355,949,671.94,3,0.0,315.8118,223.98000000000002
2060,26,735,43,425,169.064,7,0.2,-14.7931,24.151999999999997
2060,1248,735,43,425,168.624,9,0.2,14.7546,18.736
2061,1466,256,255,937,19.44,3,0.0,9.3312,6.48
2062,862,67,55,857,31.92,4,0.0,8.2992,7.98
2062,1632,67,55,857,433.568,2,0.2,-65.0352,216.784
2063,740,708,155,658,31.104,6,0.2,10.8864,5.184
2063,927,708,155,658,54.816,3,0.2,17.8152,18.272000000000002
2064,701,272,253,674,48.86,7,0.0,0.9772,6.9799999999999995
2065,21,283,38,950,14.2,2,0.0,6.532,7.1
2065,740,283,38,950,12.96,2,0.0,6.2208,6.48
2065,706,283,38,950,58.34,2,0.0,28.0032,29.17
2066,1474,736,201,240,56.3,2,0.0,15.764,28.15
2067,173,277,38,885,629.95,5,0.0,163.787,125.99000000000001
2067,840,277,38,885,122.97,3,0.0,60.2553,40.99
2068,1287,218,63,951,46.35,5,0.0,21.7845,9.27
2069,74,409,10,905,14.976,9,0.2,5.4288,1.6640000000000001
2070,16,301,67,567,4.24,5,0.8,-6.36,0.8480000000000001
2071,1594,737,46,834,319.96,4,0.0,115.1856,79.99
2071,127,737,46,834,17.04,3,0.0,7.668,5.68
2071,157,737,46,834,344.91,3,0.0,10.3473,114.97000000000001
2072,1633,637,118,6,81.94,1,0.0,20.485,81.94
2073,961,381,308,148,98.16,6,0.0,9.816,16.36
2074,697,738,478,797,6.874,7,0.8,-10.6547,0.982
2074,1231,738,478,797,1.996,1,0.8,-3.2934,1.996
2074,1428,738,478,797,8.928,2,0.2,0.6696,4.464
2075,1634,729,479,183,9.99,1,0.0,4.4955,9.99
2076,1389,333,285,702,10499.97,3,0.0,5039.9856,3499.99
2077,1635,662,33,952,21.12,5,0.2,6.6,4.224
2078,4,97,480,548,696.42,2,0.0,160.1766,348.21
2078,144,97,480,548,304.776,3,0.2,22.8582,101.592
2079,1063,697,189,653,51.98,2,0.0,15.0742,25.99
2080,628,243,4,144,24.7,5,0.0,10.374,4.9399999999999995
2081,677,289,24,25,21.93,3,0.0,10.3071,7.31
2082,533,171,64,276,394.816,4,0.2,93.7688,98.704
2082,281,171,64,276,18.192,4,0.7,-14.5536,4.548
2083,677,16,24,896,7.31,1,0.0,3.4357,7.31
2083,616,16,24,896,799.984,2,0.2,249.995,399.992
2083,321,16,24,896,41.28,6,0.0,18.9888,6.88
2083,146,16,24,896,184.66,7,0.0,84.9436,26.38
2084,33,563,481,657,49.25,5,0.0,18.715,9.85
2084,728,563,481,657,10.16,2,0.0,4.7752,5.08
2084,1257,563,481,657,14.76,2,0.0,4.2804,7.38
2084,823,563,481,657,34.08,2,0.0,15.6768,17.04
2084,326,563,481,657,17.67,3,0.0,7.7748,5.890000000000001
2084,1477,563,481,657,1604.9,5,0.0,481.47,320.98
2084,1259,563,481,657,385.686,1,0.3,-60.6078,385.686
2085,113,739,37,35,15.984,2,0.2,4.995,7.992
2086,1408,725,127,953,9.42,3,0.0,4.239,3.14
2086,280,725,127,953,6.56,2,0.0,1.9024,3.28
2086,1636,725,127,953,24.56,2,0.0,11.5432,12.28
2087,1637,503,391,759,128.4,3,0.0,64.2,42.800000000000004
2088,1638,146,185,954,62.28,4,0.0,29.2716,15.57
2089,642,449,26,955,9.24,3,0.0,4.4352,3.08
2090,1639,715,95,720,482.664,8,0.15,85.176,60.333
2090,1498,715,95,720,4799.984,2,0.2,359.9988,2399.992
2091,275,484,6,533,37.94,2,0.0,18.2112,18.97
2091,734,484,6,533,18.288,6,0.2,6.6294,3.048
2091,1640,484,6,533,385.8,5,0.2,130.2075,77.16
2091,233,484,6,533,102.96,2,0.0,1.0296,51.48
2091,673,484,6,533,174.42,3,0.0,41.8608,58.13999999999999
2092,186,696,117,956,1.964,2,0.8,-3.2406,0.982
2093,1641,226,37,737,94.428,3,0.6,-42.4926,31.476
2094,272,577,47,344,45.92,4,0.0,21.5824,11.48
2095,390,257,6,957,61.584,1,0.2,-6.9282,61.584
2096,1135,501,238,831,22.48,1,0.0,10.3408,22.48
2097,738,323,78,958,332.028,9,0.6,-348.6294,36.892
2097,859,323,78,958,11.394,9,0.8,-17.6607,1.266
2097,1642,323,78,958,15.552,3,0.2,5.6376,5.184
2097,728,323,78,958,31.104,6,0.2,11.2752,5.184
2097,352,323,78,958,6.316,1,0.8,-10.4214,6.316
2098,205,16,106,159,11.352,3,0.2,4.1151,3.7840000000000003
2098,866,16,106,159,20.808,9,0.2,7.0227,2.312
2099,1396,740,229,311,11.416,4,0.8,-18.8364,2.854
2100,1643,551,64,636,9.408,7,0.2,0.7056,1.3439999999999999
2101,1644,596,60,607,19.83,1,0.0,5.949,19.83
2102,922,34,437,615,209.7,2,0.0,100.656,104.85
2103,1645,672,26,60,43.92,4,0.0,11.8584,10.98
2103,675,672,26,60,20.232,3,0.2,6.5754,6.744
2104,141,468,29,959,149.97,3,0.0,5.9988,49.99
2104,1287,468,29,959,27.81,3,0.0,13.0707,9.27
2105,177,64,2,960,66.3,3,0.0,8.619,22.099999999999998
2106,1200,61,308,355,1.64,1,0.0,0.738,1.64
2106,221,61,308,355,1049.2,5,0.0,272.792,209.84
2106,1007,61,308,355,20.9,5,0.0,7.524,4.18
2107,909,82,70,50,88.08,6,0.0,40.5168,14.68
2107,500,82,70,50,751.92,4,0.0,150.384,187.98
2108,1154,741,165,112,887.103,7,0.1,177.4206,126.729
2109,1137,268,153,925,55.944,7,0.2,-13.2867,7.992
2109,159,268,153,925,10.688,2,0.2,2.2712,5.344
2109,1180,268,153,925,11.824,2,0.2,1.0346,5.912
2110,814,60,482,120,63.312,3,0.2,20.5764,21.104
2110,262,60,482,120,96.784,4,0.8,-145.176,24.196
2110,699,60,482,120,10.476,3,0.6,-6.8094,3.4920000000000004
2111,1527,11,325,407,9.762,2,0.7,-6.8334,4.881
2112,813,153,6,561,196.784,2,0.2,-22.1382,98.392
2113,245,629,46,961,47.98,2,0.0,23.99,23.99
2114,710,603,70,454,13.05,5,0.0,6.003,2.6100000000000003
2115,1098,694,350,784,63.96,4,0.0,19.8276,15.99
2116,1430,410,113,297,80.48,1,0.0,24.144,80.48
2117,1646,662,106,133,11.673,3,0.7,-7.782,3.891
2118,585,213,67,733,863.128,8,0.3,-160.2952,107.891
2118,991,213,67,733,3.564,3,0.8,-6.237,1.188
2118,1334,213,67,733,956.6648,7,0.32,-225.0976,136.6664
2118,543,213,67,733,12.588,3,0.8,-20.1408,4.196
2118,1483,213,67,733,171.96,5,0.2,45.1395,34.392
2119,563,563,61,644,871.4,4,0.0,148.138,217.85
2120,1641,742,280,651,692.472,11,0.2,190.4298,62.952
2121,690,157,308,391,207.76,4,0.0,85.1816,51.94
2122,1558,228,408,247,71.928,9,0.2,6.2937,7.992
2122,1063,228,408,247,25.99,1,0.0,7.5371,25.99
2123,308,123,60,925,3.592,1,0.2,1.1225,3.592
2124,167,635,78,585,48.632,2,0.8,-121.58,24.316
2125,766,377,60,239,323.1,2,0.0,61.389,161.55
2126,1647,741,101,948,9099.93,7,0.0,2365.9818,1299.99
2126,1468,741,101,948,9.96,2,0.0,3.2868,4.98
2126,882,741,101,948,25.3,5,0.0,11.891,5.0600000000000005
2127,253,85,165,688,11.36,2,0.0,5.2256,5.68
2127,1465,85,165,688,69.264,2,0.1,14.6224,34.632
2128,1648,456,304,415,3.69,1,0.0,1.7343,3.69
2128,1499,456,304,415,1103.97,3,0.0,496.7865,367.99
2129,1104,663,483,83,246.1328,2,0.32,-76.0116,123.0664
2129,3,663,483,83,11.696,2,0.2,3.9474,5.848
2129,1573,663,483,83,439.992,1,0.2,164.997,439.992
2130,460,383,395,117,64.784,1,0.2,-12.9568,64.784
2131,1198,22,15,962,33.28,5,0.8,-49.92,6.656000000000001
2131,708,22,15,962,14.088,3,0.2,4.9308,4.696
2132,312,402,26,35,11.16,2,0.0,2.79,5.58
2132,210,402,26,35,896.328,9,0.2,22.4082,99.592
2132,1142,402,26,35,189.0,1,0.0,68.04,189.0
2133,174,13,12,435,53.982,3,0.4,-10.7964,17.994
2134,224,695,313,761,177.225,5,0.5,-120.513,35.445
2135,1619,94,484,446,129.39,3,0.0,54.3438,43.129999999999995
2136,1034,261,4,508,54.32,4,0.0,0.5432,13.58
2137,1462,139,394,963,4367.896,13,0.2,327.5922,335.99199999999996
2137,1175,139,394,963,49.568,2,0.2,15.49,24.784
2137,732,139,394,963,161.376,6,0.2,12.1032,26.896
2137,853,139,394,963,2.784,2,0.2,0.4176,1.392
2137,835,139,394,963,8.72,5,0.2,2.943,1.7440000000000002
2138,283,369,346,964,3.912,1,0.2,1.0269,3.912
2139,762,374,485,965,59.752,7,0.2,19.4194,8.536
2140,469,739,60,966,63.92,4,0.0,3.196,15.98
2140,1486,739,60,966,383.96,5,0.2,38.396,76.792
2141,508,295,4,932,7.752,3,0.2,2.8101,2.584
2141,302,295,4,932,33.568,2,0.2,11.7488,16.784
2142,1271,577,63,131,666.344,7,0.2,66.6344,95.19200000000001
2142,364,577,63,131,573.728,4,0.2,-64.5444,143.432
2142,625,577,63,131,21.936,3,0.2,8.226,7.312
2142,1397,577,63,131,19.44,3,0.0,9.3312,6.48
2142,1649,577,63,131,447.968,4,0.2,139.99,111.992
2143,1613,408,255,79,16.78,2,0.0,4.195,8.39
2144,1555,270,63,609,20.96,2,0.0,5.24,10.48
2144,806,270,63,609,88.752,3,0.2,27.735,29.584
2144,538,270,63,609,304.23,3,0.0,9.1269,101.41000000000001
2145,557,67,95,354,167.86,2,0.0,78.8942,83.93
2146,1650,291,196,227,82.38,6,0.0,25.5378,13.729999999999999
2147,1137,462,383,283,23.976,3,0.2,-5.6943,7.992
2147,1292,462,383,283,33.29,1,0.0,7.9896,33.29
2148,445,42,76,967,14.952,2,0.7,-11.9616,7.476
2148,1401,42,76,967,323.982,3,0.4,-80.9955,107.99400000000001
2148,316,42,76,967,2.286,2,0.7,-1.6764,1.143
2148,880,42,76,967,14.352,3,0.2,0.897,4.784
2148,1049,42,76,967,71.976,3,0.2,0.8997,23.992
2149,1321,423,171,968,9.21,3,0.0,2.3025,3.0700000000000003
2149,1553,423,171,968,18.0,5,0.0,8.28,3.6
2150,1447,548,165,720,42.93,9,0.0,19.3185,4.77
2151,1651,139,187,622,15.552,3,0.2,5.4432,5.184
2151,567,139,187,622,17.92,5,0.2,1.12,3.5840000000000005
2152,85,287,486,854,19.99,1,0.0,6.7966,19.99
2152,1548,287,486,854,22.92,5,0.2,8.022,4.5840000000000005
2153,1652,743,487,380,50.88,6,0.2,14.628,8.48
2153,831,743,487,380,27.312,2,0.2,9.2178,13.656
2154,1653,48,488,140,7.92,1,0.2,2.772,7.92
2154,1105,48,488,140,14.368,2,0.2,3.9512,7.184
2155,358,18,14,155,107.97,3,0.0,22.6737,35.99
2155,68,18,14,155,113.82,3,0.0,53.4954,37.94
2156,975,730,79,152,5.184,1,0.2,1.8144,5.184
2157,360,719,489,580,16.28,2,0.0,6.512,8.14
2158,246,674,102,95,544.38,3,0.0,157.8702,181.46
2159,926,445,95,499,19.824,6,0.2,6.6906,3.3040000000000003
2159,1076,445,95,499,657.504,6,0.2,-131.5008,109.584
2159,101,445,95,499,99.54,2,0.0,10.9494,49.77
2159,1136,445,95,499,199.96,4,0.0,85.9828,49.99
2160,655,571,132,32,631.782,2,0.1,140.396,315.891
2160,1654,571,132,32,60.72,3,0.0,26.1096,20.24
2161,656,598,155,222,20.724,2,0.7,-15.1976,10.362
2161,392,598,155,222,415.872,8,0.2,-41.5872,51.984
2162,471,692,403,646,16.768,2,0.2,1.4672,8.384
2162,659,692,403,646,27.12,2,0.2,-4.746,13.56
2163,1621,744,352,390,95.84,4,0.2,34.742,23.96
2163,511,744,352,390,12.96,2,0.0,6.2208,6.48
2164,742,551,197,222,19.008,8,0.7,-12.672,2.376
2165,693,198,378,785,1598.058,7,0.7,-1065.372,228.294
2165,685,198,378,785,36.96,4,0.2,12.012,9.24
2166,290,626,174,158,10.368,2,0.2,3.6288,5.184
2166,623,626,174,158,77.72,1,0.6,-66.062,77.72
2166,874,626,174,158,520.464,2,0.3,-14.8704,260.232
2167,1655,292,123,207,111.96,2,0.0,54.8604,55.98
2168,120,329,299,923,29.16,3,0.0,8.4564,9.72
2169,400,397,490,969,131.94,3,0.0,35.6238,43.98
2169,314,397,490,969,25.92,4,0.0,8.2944,6.48
2169,719,397,490,969,704.76,4,0.0,162.0948,176.19
2169,1100,397,490,969,7.41,3,0.0,3.4827,2.47
2169,1540,397,490,969,21.5,10,0.0,7.095,2.15
2170,1322,67,37,221,10.528,4,0.2,3.29,2.632
2170,631,67,37,221,20.544,6,0.2,6.42,3.424
2171,543,672,452,733,104.9,5,0.0,50.352,20.98
2171,1572,672,452,733,39.68,2,0.0,16.2688,19.84
2171,1656,672,452,733,51.75,5,0.0,24.84,10.35
2172,242,24,491,284,11.68,2,0.0,5.4896,5.84
2172,1366,24,491,284,159.75,5,0.0,11.1825,31.95
2173,1657,116,361,742,103.968,6,0.2,16.8948,17.328
2174,72,458,492,574,303.25,5,0.0,63.6825,60.65
2174,1285,458,492,574,270.72,3,0.0,78.5088,90.24000000000001
2174,874,458,492,574,1487.04,5,0.2,148.704,297.408
2175,756,29,1,673,17.48,2,0.0,8.2156,8.74
2175,843,29,1,673,71.88,2,0.0,32.346,35.94
2176,627,578,95,970,60.45,3,0.0,16.3215,20.150000000000002
2176,439,578,95,970,253.176,3,0.2,-31.647,84.392
2177,615,155,418,604,2.88,5,0.8,-4.464,0.576
2177,1658,155,418,604,384.944,4,0.3,-126.4816,96.236
2177,665,155,418,604,153.584,2,0.2,13.4386,76.792
2177,38,155,418,604,913.43,5,0.3,-52.196,182.68599999999998
2178,1645,163,35,190,43.92,4,0.0,11.8584,10.98
2178,1125,163,35,190,25.032,3,0.2,7.8225,8.344
2179,653,304,46,226,46.76,7,0.0,22.4448,6.68
2179,1122,304,46,226,183.968,2,0.2,-25.2956,91.984
2179,1462,304,46,226,1259.97,3,0.0,327.5922,419.99
2179,1244,304,46,226,68.97,3,0.0,19.3116,22.99
2180,400,11,177,163,70.368,2,0.2,6.1572,35.184
2180,1251,11,177,163,59.96,5,0.2,21.7355,11.992
2181,572,574,158,837,25.984,1,0.2,-5.1968,25.984
2181,1000,574,158,837,27.36,3,0.7,-21.888,9.12
2182,945,707,143,626,361.376,2,0.2,27.1032,180.688
2183,813,253,75,971,172.186,2,0.3,-46.7362,86.093
2183,485,253,75,971,69.008,2,0.2,12.0764,34.504
2184,890,48,210,717,199.9,5,0.0,89.955,39.980000000000004
2184,228,48,210,717,901.95,3,0.0,297.6435,300.65000000000003
2184,623,48,210,717,971.5,5,0.0,252.59,194.3
2185,1659,117,98,483,11.328,2,0.2,2.5488,5.664
2186,1659,53,30,815,21.24,3,0.0,8.0712,7.079999999999999
2187,175,597,12,762,34.8,3,0.2,2.175,11.6
2187,721,597,12,762,38.976,3,0.2,-2.436,12.991999999999999
2188,703,542,135,74,9.08,2,0.0,4.086,4.54
2188,977,542,135,74,314.55,3,0.0,150.984,104.85000000000001
2188,186,542,135,74,4.91,1,0.0,2.3077,4.91
2189,866,18,26,458,5.78,2,0.0,2.7166,2.89
2189,647,18,26,458,107.94,6,0.0,30.2232,17.99
2190,1255,510,24,262,19.65,3,0.0,9.039,6.55
2190,518,510,24,262,617.97,3,0.0,160.6722,205.99
2190,942,510,24,262,59.7,3,0.0,26.865,19.900000000000002
2191,761,81,129,972,387.99,1,0.0,182.3553,387.99
2192,908,118,35,504,575.92,2,0.2,71.99,287.96
2192,830,118,35,504,30.4,5,0.0,15.2,6.08
2193,980,108,186,360,478.24,8,0.0,219.9904,59.78
2194,125,709,73,415,190.848,3,0.2,-21.4704,63.61600000000001
2195,1204,686,48,507,5.484,4,0.7,-4.0216,1.371
2196,683,349,27,973,40.92,5,0.2,3.069,8.184000000000001
2197,314,184,493,531,15.552,3,0.2,2.3328,5.184
2198,23,423,494,797,17.24,2,0.0,4.4824,8.62
2198,1660,423,494,797,302.94,3,0.0,75.735,100.98
2198,1092,423,494,797,34.75,5,0.0,15.6375,6.95
2198,413,423,494,797,113.94,6,0.0,54.6912,18.99
2198,1481,423,494,797,55.98,2,0.0,15.6744,27.99
2199,188,695,383,586,27.18,3,0.0,12.231,9.06
2200,1497,53,312,709,1805.88,6,0.0,523.7052,300.98
2201,1560,300,416,33,70.95,3,0.0,18.447,23.650000000000002
2202,660,276,1,55,20.0,4,0.0,9.6,5.0
2202,1597,276,1,55,7.98,3,0.0,2.0748,2.66
2202,764,276,1,55,24.1,5,0.0,9.158,4.82
2202,1453,276,1,55,8.75,1,0.0,2.625,8.75
2202,1661,276,1,55,842.94,3,0.0,160.1586,280.98
2203,635,559,156,974,2.182,1,0.8,-3.6003,2.182
2203,1662,559,156,974,27.384,7,0.2,2.7384,3.912
2203,1325,559,156,974,26.406,3,0.8,-71.2962,8.802
2204,1194,364,483,798,10.368,2,0.2,3.6288,5.184
2204,957,364,483,798,23.68,4,0.2,7.4,5.92
2205,990,590,21,406,109.95,1,0.0,36.2835,109.95
2205,1663,590,21,406,965.85,5,0.0,135.219,193.17000000000002
2205,1664,590,21,406,29.2,5,0.0,10.512,5.84
2205,1010,590,21,406,32.4,5,0.0,15.552,6.4799999999999995
2206,1359,257,463,913,78.35,5,0.0,36.8245,15.669999999999998
2206,1437,257,463,913,31.68,6,0.0,14.256,5.28
2206,25,257,463,913,29.12,4,0.0,14.2688,7.28
2206,299,257,463,913,169.45,5,0.0,42.3625,33.89
2207,546,110,4,975,12.56,2,0.0,4.0192,6.28
2207,1115,110,4,975,6.48,1,0.0,3.1104,6.48
2207,634,110,4,975,186.69,3,0.0,87.7443,62.23
2208,535,732,10,976,25.4,5,0.0,8.636,5.08
2208,1665,732,10,976,43.96,2,0.0,20.6612,21.98
2208,790,732,10,976,1279.165,5,0.15,225.735,255.833
2208,701,732,10,976,27.92,4,0.0,0.5584,6.98
2209,395,358,95,38,129.568,2,0.2,-12.9568,64.784
2209,123,358,95,38,6.368,2,0.2,2.1492,3.184
2210,1185,431,59,784,244.55,5,0.0,114.9385,48.910000000000004
2211,466,340,77,678,1332.496,2,0.2,-299.8116,666.248
2212,515,285,43,395,32.776,1,0.2,3.2776,32.776
2212,197,285,43,395,147.184,2,0.2,-29.4368,73.592
2212,152,285,43,395,54.384,2,0.2,1.3596,27.192
2212,1243,285,43,395,76.776,4,0.7,-58.8616,19.194
2212,1666,285,43,395,14.352,3,0.2,5.2026,4.784
2212,165,285,43,395,209.792,2,0.2,26.224,104.896
2213,926,375,480,977,3.304,1,0.2,1.1151,3.304
2214,854,568,46,222,16.38,9,0.0,7.371,1.8199999999999998
2214,971,568,46,222,167.96,2,0.0,78.9412,83.98
2214,1334,568,46,222,321.568,2,0.2,-16.0784,160.784
2214,1194,568,46,222,12.96,2,0.0,6.2208,6.48
2215,1535,138,12,541,128.058,3,0.3,-23.7822,42.686
2216,1210,68,495,366,63.686,1,0.3,-15.4666,63.686
2216,410,68,495,366,239.976,3,0.2,65.9934,79.992
2216,1667,68,495,366,344.22,2,0.4,-189.321,172.11
2216,1291,68,495,366,15.552,3,0.2,5.4432,5.184
2216,1495,68,495,366,21.248,4,0.2,7.4368,5.312
2216,1611,68,495,366,8.448,2,0.2,2.64,4.224
2217,1668,380,496,761,333.09,3,0.0,23.3163,111.02999999999999
2217,210,380,496,761,248.98,2,0.0,54.7756,124.49
2218,1669,304,24,978,24.9,5,0.0,11.703,4.9799999999999995
2219,846,191,14,55,15.26,7,0.0,5.0358,2.18
2219,1657,191,14,55,43.32,2,0.0,14.2956,21.66
2219,110,191,14,55,43.584,12,0.2,15.7992,3.632
2219,1670,191,14,55,116.28,3,0.0,56.9772,38.76
2219,700,191,14,55,9.296,2,0.2,3.0212,4.648
2219,1232,191,14,55,19.44,3,0.0,9.3312,6.48
2219,1079,191,14,55,314.55,3,0.0,150.984,104.85000000000001
2220,1527,403,67,578,16.27,5,0.8,-25.2185,3.254
